config,query_id,k,precision,recall,f1,ndcg
HNSW (efSearch=64),2,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),2,50,0.94,0.047,0.08952380952380952,0.9462682716166635
HNSW (efSearch=64),2,100,0.93,0.093,0.16909090909090907,0.9367018149174969
HNSW (efSearch=64),2,500,0.854,0.427,0.5693333333333334,0.8676179022466166
HNSW (efSearch=64),2,1000,0.563,0.563,0.563,0.6167214384667027
HNSW (efSearch=64),3,10,0.8,0.008,0.015841584158415842,0.8572048559638628
HNSW (efSearch=64),3,50,0.88,0.044,0.0838095238095238,0.887681102550367
HNSW (efSearch=64),3,100,0.85,0.085,0.15454545454545457,0.8613810434210294
HNSW (efSearch=64),3,500,0.65,0.325,0.43333333333333335,0.6799609139027469
HNSW (efSearch=64),3,1000,0.468,0.468,0.468,0.5143837411259539
HNSW (efSearch=64),4,10,0.9,0.009,0.01782178217821782,0.9216017310213247
HNSW (efSearch=64),4,50,0.86,0.043,0.0819047619047619,0.8778344921650063
HNSW (efSearch=64),4,100,0.9,0.09,0.16363636363636364,0.9025433732246461
HNSW (efSearch=64),4,500,0.834,0.417,0.556,0.8455276746944966
HNSW (efSearch=64),4,1000,0.542,0.542,0.542,0.594631324068509
HNSW (efSearch=64),5,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),5,50,0.98,0.049,0.09333333333333334,0.9806167482472479
HNSW (efSearch=64),5,100,0.98,0.098,0.17818181818181816,0.9802944363207677
HNSW (efSearch=64),5,500,0.894,0.447,0.5960000000000001,0.9086238768930057
HNSW (efSearch=64),5,1000,0.563,0.563,0.563,0.6232284611700998
HNSW (efSearch=64),6,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),6,50,0.98,0.049,0.09333333333333334,0.9826137020047635
HNSW (efSearch=64),6,100,0.98,0.098,0.17818181818181816,0.9816465476830039
HNSW (efSearch=64),6,500,0.888,0.444,0.592,0.9043904134439964
HNSW (efSearch=64),6,1000,0.507,0.507,0.507,0.5741633540833758
HNSW (efSearch=64),7,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),7,50,0.98,0.049,0.09333333333333334,0.9856215795673515
HNSW (efSearch=64),7,100,0.97,0.097,0.1763636363636364,0.9760339671697826
HNSW (efSearch=64),7,500,0.89,0.445,0.5933333333333334,0.9052202996217666
HNSW (efSearch=64),7,1000,0.534,0.534,0.534,0.5976847040829028
HNSW (efSearch=64),8,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),8,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),8,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),8,500,0.984,0.492,0.656,0.9862932161667853
HNSW (efSearch=64),8,1000,0.615,0.615,0.615,0.6744661076022376
HNSW (efSearch=64),9,10,0.9,0.009,0.01782178217821782,0.7799082337019199
HNSW (efSearch=64),9,50,0.84,0.042,0.08,0.8012245370651611
HNSW (efSearch=64),9,100,0.83,0.083,0.15090909090909094,0.810143948568402
HNSW (efSearch=64),9,500,0.582,0.291,0.38799999999999996,0.6139976033657821
HNSW (efSearch=64),9,1000,0.352,0.352,0.352,0.4055387038218367
HNSW (efSearch=64),10,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),10,50,0.96,0.048,0.09142857142857141,0.9702035977215012
HNSW (efSearch=64),10,100,0.95,0.095,0.17272727272727273,0.9591865978683564
HNSW (efSearch=64),10,500,0.778,0.389,0.5186666666666667,0.8073449099842891
HNSW (efSearch=64),10,1000,0.53,0.53,0.53,0.5857159456659546
HNSW (efSearch=64),11,10,0.8,0.008,0.015841584158415842,0.7759944384848244
HNSW (efSearch=64),11,50,0.86,0.043,0.0819047619047619,0.8442136136088678
HNSW (efSearch=64),11,100,0.93,0.093,0.16909090909090907,0.9040392209072508
HNSW (efSearch=64),11,500,0.806,0.403,0.5373333333333333,0.8185361495684689
HNSW (efSearch=64),11,1000,0.535,0.535,0.535,0.5845376348734604
HNSW (efSearch=64),12,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),12,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),12,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),12,500,0.83,0.415,0.5533333333333333,0.8589092812651774
HNSW (efSearch=64),12,1000,0.465,0.465,0.465,0.5364320902309295
HNSW (efSearch=64),13,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),13,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),13,100,0.97,0.097,0.1763636363636364,0.9766288056867544
HNSW (efSearch=64),13,500,0.47,0.235,0.31333333333333335,0.5525733385306223
HNSW (efSearch=64),13,1000,0.235,0.235,0.235,0.31673832777824024
HNSW (efSearch=64),14,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),14,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),14,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),14,500,0.964,0.482,0.6426666666666666,0.970115178172505
HNSW (efSearch=64),14,1000,0.616,0.616,0.616,0.6743567456159044
HNSW (efSearch=64),15,10,0.9,0.009,0.01782178217821782,0.933745776545611
HNSW (efSearch=64),15,50,0.78,0.039,0.07428571428571429,0.8180390036471982
HNSW (efSearch=64),15,100,0.75,0.075,0.13636363636363635,0.7825422556508297
HNSW (efSearch=64),15,500,0.57,0.285,0.37999999999999995,0.6035660095811202
HNSW (efSearch=64),15,1000,0.382,0.382,0.382,0.430335407820125
HNSW (efSearch=64),16,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),16,50,0.96,0.048,0.09142857142857141,0.9661643624827941
HNSW (efSearch=64),16,100,0.95,0.095,0.17272727272727273,0.9564132701937593
HNSW (efSearch=64),16,500,0.834,0.417,0.556,0.8544731402156661
HNSW (efSearch=64),16,1000,0.589,0.589,0.589,0.6396208681200222
HNSW (efSearch=64),17,10,0.8,0.008,0.015841584158415842,0.841492960259019
HNSW (efSearch=64),17,50,0.72,0.036,0.06857142857142856,0.7555937180613278
HNSW (efSearch=64),17,100,0.81,0.081,0.14727272727272728,0.8113809490702474
HNSW (efSearch=64),17,500,0.774,0.387,0.516,0.7800755622932173
HNSW (efSearch=64),17,1000,0.517,0.517,0.517,0.5606021180452625
HNSW (efSearch=64),18,10,0.9,0.009,0.01782178217821782,0.9305687780632227
HNSW (efSearch=64),18,50,0.84,0.042,0.08,0.8614445126940091
HNSW (efSearch=64),18,100,0.81,0.081,0.14727272727272728,0.8303505461696481
HNSW (efSearch=64),18,500,0.616,0.308,0.41066666666666674,0.6498098076755507
HNSW (efSearch=64),18,1000,0.438,0.438,0.43799999999999994,0.4853272952869301
HNSW (efSearch=64),19,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),19,50,0.98,0.049,0.09333333333333334,0.9863315949815462
HNSW (efSearch=64),19,100,0.99,0.099,0.18,0.9915805814300553
HNSW (efSearch=64),19,500,0.804,0.402,0.5360000000000001,0.8361786612713655
HNSW (efSearch=64),19,1000,0.412,0.412,0.412,0.48828984720031454
HNSW (efSearch=64),20,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),20,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),20,100,0.99,0.099,0.18,0.9925287622465939
HNSW (efSearch=64),20,500,0.918,0.459,0.612,0.9289506442483391
HNSW (efSearch=64),20,1000,0.553,0.553,0.553,0.6158292305328564
HNSW (efSearch=64),21,10,0.9,0.009,0.01782178217821782,0.9266360779006401
HNSW (efSearch=64),21,50,0.8,0.04,0.07619047619047618,0.8302775362701
HNSW (efSearch=64),21,100,0.7,0.07,0.1272727272727273,0.7414416488915534
HNSW (efSearch=64),21,500,0.668,0.334,0.4453333333333334,0.6892037939085911
HNSW (efSearch=64),21,1000,0.462,0.462,0.462,0.5058377323191378
HNSW (efSearch=64),22,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),22,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),22,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),22,500,0.988,0.494,0.6586666666666667,0.9897314979185567
HNSW (efSearch=64),22,1000,0.587,0.587,0.587,0.6502521191773211
HNSW (efSearch=64),23,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),23,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),23,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),23,500,0.91,0.455,0.6066666666666667,0.9236171905553673
HNSW (efSearch=64),23,1000,0.527,0.527,0.527,0.5934574325376921
HNSW (efSearch=64),24,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),24,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),24,100,0.99,0.099,0.18,0.9926965341200014
HNSW (efSearch=64),24,500,0.956,0.478,0.6373333333333333,0.9631227894630296
HNSW (efSearch=64),24,1000,0.548,0.548,0.548,0.614628495265175
HNSW (efSearch=64),25,10,0.9,0.009,0.01782178217821782,0.9363792118010483
HNSW (efSearch=64),25,50,0.72,0.036,0.06857142857142856,0.7706279896498399
HNSW (efSearch=64),25,100,0.67,0.067,0.12181818181818183,0.7119456740818197
HNSW (efSearch=64),25,500,0.48,0.24,0.32,0.5170173175180198
HNSW (efSearch=64),25,1000,0.355,0.355,0.35500000000000004,0.39612283845912116
HNSW (efSearch=64),26,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),26,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),26,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),26,500,0.986,0.493,0.6573333333333332,0.9886993920767593
HNSW (efSearch=64),26,1000,0.57,0.57,0.57,0.6354887811420931
HNSW (efSearch=64),27,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),27,50,0.98,0.049,0.09333333333333334,0.9846298672989356
HNSW (efSearch=64),27,100,0.97,0.097,0.1763636363636364,0.9759767425781157
HNSW (efSearch=64),27,500,0.88,0.44,0.5866666666666667,0.8976793721206006
HNSW (efSearch=64),27,1000,0.485,0.485,0.485,0.554644323760579
HNSW (efSearch=64),28,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),28,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),28,100,0.98,0.098,0.17818181818181816,0.9855236584334089
HNSW (efSearch=64),28,500,0.968,0.484,0.6453333333333333,0.9720598747523203
HNSW (efSearch=64),28,1000,0.626,0.626,0.626,0.6823626237243774
HNSW (efSearch=64),29,10,0.9,0.009,0.01782178217821782,0.933745776545611
HNSW (efSearch=64),29,50,0.76,0.038,0.07238095238095238,0.8004283039063822
HNSW (efSearch=64),29,100,0.78,0.078,0.14181818181818184,0.799165176592031
HNSW (efSearch=64),29,500,0.53,0.265,0.3533333333333334,0.5793422575709946
HNSW (efSearch=64),29,1000,0.283,0.283,0.283,0.3481214309304733
HNSW (efSearch=64),30,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),30,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),30,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),30,500,0.982,0.491,0.6546666666666667,0.984984279241583
HNSW (efSearch=64),30,1000,0.614,0.614,0.614,0.6738080072415663
HNSW (efSearch=64),31,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),31,50,0.92,0.046,0.08761904761904762,0.9386142261001956
HNSW (efSearch=64),31,100,0.91,0.091,0.16545454545454544,0.9248316285874323
HNSW (efSearch=64),31,500,0.796,0.398,0.5306666666666667,0.8210620973475758
HNSW (efSearch=64),31,1000,0.476,0.476,0.476,0.5395230459067104
HNSW (efSearch=64),32,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),32,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),32,100,0.99,0.099,0.18,0.9918122023311187
HNSW (efSearch=64),32,500,0.962,0.481,0.6413333333333333,0.9678547166367811
HNSW (efSearch=64),32,1000,0.556,0.556,0.556,0.6216260615847905
HNSW (efSearch=64),33,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),33,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),33,100,0.98,0.098,0.17818181818181816,0.985091933338644
HNSW (efSearch=64),33,500,0.802,0.401,0.5346666666666667,0.8300793695204526
HNSW (efSearch=64),33,1000,0.457,0.457,0.457,0.5255723340944058
HNSW (efSearch=64),34,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),34,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),34,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),34,500,0.898,0.449,0.5986666666666667,0.9121958956671813
HNSW (efSearch=64),34,1000,0.539,0.539,0.539,0.6027501483261893
HNSW (efSearch=64),35,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),35,50,0.98,0.049,0.09333333333333334,0.9814066183482458
HNSW (efSearch=64),35,100,0.99,0.099,0.18,0.9885469107371714
HNSW (efSearch=64),35,500,0.94,0.47,0.6266666666666667,0.9480954950370828
HNSW (efSearch=64),35,1000,0.592,0.592,0.592,0.6509898811308855
HNSW (efSearch=64),36,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),36,50,0.96,0.048,0.09142857142857141,0.9662597085620127
HNSW (efSearch=64),36,100,0.92,0.092,0.1672727272727273,0.9340568840661094
HNSW (efSearch=64),36,500,0.76,0.38,0.5066666666666666,0.7848601212448204
HNSW (efSearch=64),36,1000,0.489,0.489,0.489,0.5448731744001963
HNSW (efSearch=64),37,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),37,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),37,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),37,500,0.922,0.461,0.6146666666666667,0.936704785779869
HNSW (efSearch=64),37,1000,0.465,0.465,0.465,0.5405289200757304
HNSW (efSearch=64),38,10,0.9,0.009,0.01782178217821782,0.9305687780632227
HNSW (efSearch=64),38,50,0.82,0.041,0.07809523809523809,0.8423006243371844
HNSW (efSearch=64),38,100,0.8,0.08,0.14545454545454545,0.8184238256620716
HNSW (efSearch=64),38,500,0.668,0.334,0.4453333333333334,0.6918433358881021
HNSW (efSearch=64),38,1000,0.469,0.469,0.469,0.5141937861859521
HNSW (efSearch=64),39,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),39,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),39,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),39,500,0.956,0.478,0.6373333333333333,0.9632321135429844
HNSW (efSearch=64),39,1000,0.596,0.596,0.596,0.6563379393452691
HNSW (efSearch=64),40,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),40,50,0.96,0.048,0.09142857142857141,0.9709523067664448
HNSW (efSearch=64),40,100,0.98,0.098,0.17818181818181816,0.9821072987305789
HNSW (efSearch=64),40,500,0.766,0.383,0.5106666666666667,0.8007628890205724
HNSW (efSearch=64),40,1000,0.426,0.426,0.426,0.49696645464757977
HNSW (efSearch=64),41,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),41,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),41,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),41,500,0.998,0.499,0.6653333333333333,0.9983722988532887
HNSW (efSearch=64),41,1000,0.601,0.601,0.601,0.6630683594927029
HNSW (efSearch=64),42,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),42,50,0.96,0.048,0.09142857142857141,0.9706816283364108
HNSW (efSearch=64),42,100,0.96,0.096,0.17454545454545453,0.9666678064346707
HNSW (efSearch=64),42,500,0.85,0.425,0.5666666666666667,0.8692007902120876
HNSW (efSearch=64),42,1000,0.557,0.557,0.557,0.614250002138475
HNSW (efSearch=64),43,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),43,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),43,100,0.99,0.099,0.18,0.9924669316720286
HNSW (efSearch=64),43,500,0.862,0.431,0.5746666666666667,0.8854263244485495
HNSW (efSearch=64),43,1000,0.468,0.468,0.468,0.5405535993922883
HNSW (efSearch=64),44,10,0.9,0.009,0.01782178217821782,0.9305687780632227
HNSW (efSearch=64),44,50,0.94,0.047,0.08952380952380952,0.9457459907016744
HNSW (efSearch=64),44,100,0.95,0.095,0.17272727272727273,0.9513967408773601
HNSW (efSearch=64),44,500,0.878,0.439,0.5853333333333334,0.8909532071775664
HNSW (efSearch=64),44,1000,0.585,0.585,0.585,0.6390213420600777
HNSW (efSearch=64),45,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),45,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),45,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),45,500,0.952,0.476,0.6346666666666666,0.9597567394798379
HNSW (efSearch=64),45,1000,0.551,0.551,0.551,0.6171562215695587
HNSW (efSearch=64),46,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),46,50,0.98,0.049,0.09333333333333334,0.98206055137689
HNSW (efSearch=64),46,100,0.99,0.099,0.18,0.988949718224763
HNSW (efSearch=64),46,500,0.994,0.497,0.6626666666666666,0.9934852265975683
HNSW (efSearch=64),46,1000,0.621,0.621,0.621,0.6797392940037046
HNSW (efSearch=64),47,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),47,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),47,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),47,500,0.992,0.496,0.6613333333333333,0.9933622630825242
HNSW (efSearch=64),47,1000,0.587,0.587,0.587,0.6506709744985002
HNSW (efSearch=64),48,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),48,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),48,100,0.97,0.097,0.1763636363636364,0.97645509836672
HNSW (efSearch=64),48,500,0.942,0.471,0.628,0.949554136208011
HNSW (efSearch=64),48,1000,0.613,0.613,0.613,0.6692513226077149
HNSW (efSearch=64),49,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),49,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),49,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),49,500,1.0,0.5,0.6666666666666666,1.0
HNSW (efSearch=64),49,1000,0.576,0.576,0.576,0.6411916078368117
HNSW (efSearch=64),50,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),50,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),50,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),50,500,0.994,0.497,0.6626666666666666,0.9951144350927718
HNSW (efSearch=64),50,1000,0.597,0.597,0.597,0.6593485297090002
HNSW (efSearch=64),51,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),51,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),51,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),51,500,0.984,0.492,0.656,0.9869276629036673
HNSW (efSearch=64),51,1000,0.575,0.575,0.575,0.6396834594364896
HNSW (efSearch=64),52,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),52,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),52,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),52,500,0.918,0.459,0.612,0.9312546913670237
HNSW (efSearch=64),52,1000,0.593,0.593,0.593,0.6519942015164062
HNSW (efSearch=64),53,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),53,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),53,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),53,500,0.794,0.397,0.5293333333333334,0.8341593703849637
HNSW (efSearch=64),53,1000,0.397,0.397,0.3970000000000001,0.47814511785686026
HNSW (efSearch=64),54,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),54,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),54,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),54,500,1.0,0.5,0.6666666666666666,1.0
HNSW (efSearch=64),54,1000,0.584,0.584,0.584,0.6483245466841779
HNSW (efSearch=64),55,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),55,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),55,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),55,500,0.984,0.492,0.656,0.9861533729667692
HNSW (efSearch=64),55,1000,0.59,0.59,0.59,0.6525447425169039
HNSW (efSearch=64),56,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),56,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),56,100,0.95,0.095,0.17272727272727273,0.961989955818988
HNSW (efSearch=64),56,500,0.874,0.437,0.5826666666666667,0.8906790552557349
HNSW (efSearch=64),56,1000,0.508,0.508,0.508,0.5734725427288949
HNSW (efSearch=64),57,10,0.6,0.006,0.011881188118811881,0.5527460588826717
HNSW (efSearch=64),57,50,0.48,0.024,0.04571428571428571,0.48740389878145346
HNSW (efSearch=64),57,100,0.53,0.053,0.09636363636363636,0.5232653383826396
HNSW (efSearch=64),57,500,0.436,0.218,0.29066666666666663,0.4463484738685431
HNSW (efSearch=64),57,1000,0.321,0.321,0.321,0.3449139238857443
HNSW (efSearch=64),58,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),58,50,0.84,0.042,0.08,0.8642090296974114
HNSW (efSearch=64),58,100,0.79,0.079,0.14363636363636365,0.8150447004772985
HNSW (efSearch=64),58,500,0.514,0.257,0.3426666666666666,0.5586111918369637
HNSW (efSearch=64),58,1000,0.325,0.325,0.325,0.3799894432254516
HNSW (efSearch=64),59,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),59,50,0.96,0.048,0.09142857142857141,0.9691863532379539
HNSW (efSearch=64),59,100,0.95,0.095,0.17272727272727273,0.9582869392173128
HNSW (efSearch=64),59,500,0.956,0.478,0.6373333333333333,0.9591040570347396
HNSW (efSearch=64),59,1000,0.573,0.573,0.573,0.6342713824845283
HNSW (efSearch=64),60,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),60,50,0.98,0.049,0.09333333333333334,0.9833041757017094
HNSW (efSearch=64),60,100,0.96,0.096,0.17454545454545453,0.9664132857853326
HNSW (efSearch=64),60,500,0.91,0.455,0.6066666666666667,0.9213823030887681
HNSW (efSearch=64),60,1000,0.518,0.518,0.518,0.5841155699815116
HNSW (efSearch=64),61,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),61,50,0.96,0.048,0.09142857142857141,0.9700907127890906
HNSW (efSearch=64),61,100,0.95,0.095,0.17272727272727273,0.9584062567764094
HNSW (efSearch=64),61,500,0.63,0.315,0.42,0.6812961415451495
HNSW (efSearch=64),61,1000,0.367,0.367,0.367,0.4363926652695751
HNSW (efSearch=64),62,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),62,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),62,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),62,500,0.934,0.467,0.6226666666666667,0.9466983518787243
HNSW (efSearch=64),62,1000,0.472,0.472,0.472,0.5471718958226601
HNSW (efSearch=64),63,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),63,50,0.94,0.047,0.08952380952380952,0.9540584289968562
HNSW (efSearch=64),63,100,0.93,0.093,0.16909090909090907,0.9415541619826887
HNSW (efSearch=64),63,500,0.742,0.371,0.49466666666666664,0.7708246782992586
HNSW (efSearch=64),63,1000,0.491,0.491,0.491,0.5464638010099906
HNSW (efSearch=64),64,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),64,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),64,100,0.98,0.098,0.17818181818181816,0.9851975796193972
HNSW (efSearch=64),64,500,0.92,0.46,0.6133333333333333,0.9323778806482438
HNSW (efSearch=64),64,1000,0.511,0.511,0.511,0.5801162268867719
HNSW (efSearch=64),65,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),65,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),65,100,0.98,0.098,0.17818181818181816,0.9853701537702818
HNSW (efSearch=64),65,500,0.816,0.408,0.5439999999999999,0.8428528101971948
HNSW (efSearch=64),65,1000,0.46,0.46,0.46,0.52936598997386
HNSW (efSearch=64),66,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),66,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),66,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),66,500,0.986,0.493,0.6573333333333332,0.988768612468621
HNSW (efSearch=64),66,1000,0.531,0.531,0.531,0.6009091550599481
HNSW (efSearch=64),67,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),67,50,0.88,0.044,0.0838095238095238,0.909431956453365
HNSW (efSearch=64),67,100,0.92,0.092,0.1672727272727273,0.9279328643371485
HNSW (efSearch=64),67,500,0.78,0.39,0.5200000000000001,0.8011623625254836
HNSW (efSearch=64),67,1000,0.487,0.487,0.487,0.544760776824966
HNSW (efSearch=64),68,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),68,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),68,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),68,500,0.95,0.475,0.6333333333333334,0.958449722953664
HNSW (efSearch=64),68,1000,0.507,0.507,0.507,0.5780258195176429
HNSW (efSearch=64),69,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),69,50,0.98,0.049,0.09333333333333334,0.9860416298881255
HNSW (efSearch=64),69,100,0.96,0.096,0.17454545454545453,0.9680407876937727
HNSW (efSearch=64),69,500,0.882,0.441,0.5880000000000001,0.8955431977387042
HNSW (efSearch=64),69,1000,0.608,0.608,0.608,0.6595621577709442
HNSW (efSearch=64),70,10,0.5,0.005,0.009900990099009901,0.5621931439243354
HNSW (efSearch=64),70,50,0.64,0.032,0.06095238095238095,0.6401888621285502
HNSW (efSearch=64),70,100,0.65,0.065,0.11818181818181818,0.6486185616326549
HNSW (efSearch=64),70,500,0.5,0.25,0.3333333333333333,0.5178465232063196
HNSW (efSearch=64),70,1000,0.438,0.438,0.43799999999999994,0.4579841695990998
HNSW (efSearch=64),71,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),71,50,0.88,0.044,0.0838095238095238,0.9110990996371334
HNSW (efSearch=64),71,100,0.81,0.081,0.14727272727272728,0.8464586366878748
HNSW (efSearch=64),71,500,0.55,0.275,0.3666666666666667,0.5983928422774151
HNSW (efSearch=64),71,1000,0.325,0.325,0.325,0.38706833018848913
HNSW (efSearch=64),72,10,1.0,0.01,0.019801980198019802,1.0
HNSW (efSearch=64),72,50,1.0,0.05,0.09523809523809523,1.0
HNSW (efSearch=64),72,100,1.0,0.1,0.18181818181818182,1.0
HNSW (efSearch=64),72,500,0.932,0.466,0.6213333333333333,0.9445596707838148
HNSW (efSearch=64),72,1000,0.49,0.49,0.49,0.5628850840158686
HNSW (efSearch=64),73,10,1.0,0.01,0.019801980198019802,1.0
