tier,M,ef_construction,ef_search,query_id,k,query_latency_ms,index_build_s,precision,recall,ndcg
100k,16,40,100,15,50,0.58405299205333,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,15,100,0.58405299205333,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,15,300,0.58405299205333,16.684499502182007,0.016666666666666666,0.13157894736842105,0.06172769918720286
100k,16,40,100,15,500,0.58405299205333,16.684499502182007,0.016,0.21052631578947367,0.09397081452620284
100k,16,40,100,15,1000,0.58405299205333,16.684499502182007,0.015,0.39473684210526316,0.1639359653792369
100k,16,40,100,34,10,0.4929089918732643,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,34,50,0.4929089918732643,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,34,100,0.4929089918732643,16.684499502182007,0.03,0.08571428571428572,0.04907718470958313
100k,16,40,100,34,300,0.4929089918732643,16.684499502182007,0.03666666666666667,0.3142857142857143,0.15089343157944762
100k,16,40,100,34,500,0.4929089918732643,16.684499502182007,0.028,0.4,0.18479374196527887
100k,16,40,100,34,1000,0.4929089918732643,16.684499502182007,0.022,0.6285714285714286,0.26927729576159576
100k,16,40,100,14,10,0.4063700034748763,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,14,50,0.4063700034748763,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,14,100,0.4063700034748763,16.684499502182007,0.01,0.021739130434782608,0.012578092265636203
100k,16,40,100,14,300,0.4063700034748763,16.684499502182007,0.023333333333333334,0.15217391304347827,0.07555772848026619
100k,16,40,100,14,500,0.4063700034748763,16.684499502182007,0.028,0.30434782608695654,0.14193524786208678
100k,16,40,100,14,1000,0.4063700034748763,16.684499502182007,0.016,0.34782608695652173,0.16009691111748486
100k,16,40,100,27,10,0.40120401536114514,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,27,50,0.40120401536114514,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,27,100,0.40120401536114514,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,27,300,0.40120401536114514,16.684499502182007,0.013333333333333334,0.12121212121212122,0.05351752591358714
100k,16,40,100,27,500,0.40120401536114514,16.684499502182007,0.016,0.24242424242424243,0.1008293848232952
100k,16,40,100,27,1000,0.40120401536114514,16.684499502182007,0.013,0.3939393939393939,0.15692771161814945
100k,16,40,100,66,10,0.38466398837044835,16.684499502182007,0.1,0.01818181818181818,0.06625422345438903
100k,16,40,100,66,50,0.38466398837044835,16.684499502182007,0.02,0.01818181818181818,0.02333976076433925
100k,16,40,100,66,100,0.38466398837044835,16.684499502182007,0.01,0.01818181818181818,0.021866577706041675
100k,16,40,100,66,300,0.38466398837044835,16.684499502182007,0.02,0.10909090909090909,0.06733942869405654
100k,16,40,100,66,500,0.38466398837044835,16.684499502182007,0.02,0.18181818181818182,0.10080478252501401
100k,16,40,100,66,1000,0.38466398837044835,16.684499502182007,0.018,0.32727272727272727,0.16412704617117177
100k,16,40,100,72,10,0.4838499880861491,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,72,50,0.4838499880861491,16.684499502182007,0.02,0.02702702702702703,0.01867164811791742
100k,16,40,100,72,100,0.4838499880861491,16.684499502182007,0.02,0.05405405405405406,0.03337748008473161
100k,16,40,100,72,300,0.4838499880861491,16.684499502182007,0.02,0.16216216216216217,0.0814415528890298
100k,16,40,100,72,500,0.4838499880861491,16.684499502182007,0.018,0.24324324324324326,0.11434605604414046
100k,16,40,100,72,1000,0.4838499880861491,16.684499502182007,0.01,0.2702702702702703,0.12486480449889573
100k,16,40,100,99,10,0.391064997529611,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,99,50,0.391064997529611,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,99,100,0.391064997529611,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,99,300,0.391064997529611,16.684499502182007,0.01,0.14285714285714285,0.05377451237033022
100k,16,40,100,99,500,0.391064997529611,16.684499502182007,0.012,0.2857142857142857,0.1012912876299443
100k,16,40,100,99,1000,0.391064997529611,16.684499502182007,0.006,0.2857142857142857,0.1012912876299443
100k,16,40,100,101,10,0.40363098378293216,16.684499502182007,0.1,0.023255813953488372,0.22009176629808017
100k,16,40,100,101,50,0.40363098378293216,16.684499502182007,0.08,0.09302325581395349,0.14429839711959375
100k,16,40,100,101,100,0.40363098378293216,16.684499502182007,0.07,0.16279069767441862,0.1855744381438684
100k,16,40,100,101,300,0.40363098378293216,16.684499502182007,0.06,0.4186046511627907,0.3129125203995343
100k,16,40,100,101,500,0.40363098378293216,16.684499502182007,0.048,0.5581395348837209,0.37339473493554964
100k,16,40,100,101,1000,0.40363098378293216,16.684499502182007,0.027,0.627906976744186,0.4018130674659478
100k,16,40,100,56,10,0.43916801223531365,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,56,50,0.43916801223531365,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,56,100,0.43916801223531365,16.684499502182007,0.02,0.0392156862745098,0.02618062936166921
100k,16,40,100,56,300,0.43916801223531365,16.684499502182007,0.03333333333333333,0.19607843137254902,0.10815397843410234
100k,16,40,100,56,500,0.43916801223531365,16.684499502182007,0.042,0.4117647058823529,0.20633289903847638
100k,16,40,100,56,1000,0.43916801223531365,16.684499502182007,0.021,0.4117647058823529,0.20633289903847638
100k,16,40,100,82,10,0.4260800196789205,16.684499502182007,0.2,0.03225806451612903,0.1487639058405727
100k,16,40,100,82,50,0.4260800196789205,16.684499502182007,0.04,0.03225806451612903,0.052405926621084654
100k,16,40,100,82,100,0.4260800196789205,16.684499502182007,0.03,0.04838709677419355,0.0563527355671429
100k,16,40,100,82,300,0.4260800196789205,16.684499502182007,0.043333333333333335,0.20967741935483872,0.1444563773056952
100k,16,40,100,82,500,0.4260800196789205,16.684499502182007,0.05,0.4032258064516129,0.23741052081787486
100k,16,40,100,82,1000,0.4260800196789205,16.684499502182007,0.038,0.6129032258064516,0.3329929157748533
100k,16,40,100,91,10,0.43165701208636165,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,91,50,0.43165701208636165,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,91,100,0.43165701208636165,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,91,300,0.43165701208636165,16.684499502182007,0.006666666666666667,0.03125,0.016765858737471467
100k,16,40,100,91,500,0.43165701208636165,16.684499502182007,0.022,0.171875,0.0842971896885099
100k,16,40,100,91,1000,0.43165701208636165,16.684499502182007,0.021,0.328125,0.1545623898466569
100k,16,40,100,92,10,0.4640409897547215,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,92,50,0.4640409897547215,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,92,100,0.4640409897547215,16.684499502182007,0.0,0.0,0.0
100k,16,40,100,92,300,0.4640409897547215,16.684499502182007,0.013333333333333334,0.06349206349206349,0.032942105948836335
100k,16,40,100,92,500,0.4640409897547215,16.684499502182007,0.02,0.15873015873015872,0.07858596670497865
100k,16,40,100,92,1000,0.4640409897547215,16.684499502182007,0.027,0.42857142857142855,0.1991523382170562
100k,16,40,200,1,10,1.1171399964950979,16.684499502182007,1.0,0.136986301369863,1.0
100k,16,40,200,1,50,1.1171399964950979,16.684499502182007,0.5,0.3424657534246575,0.6180444968443364
100k,16,40,200,1,100,1.1171399964950979,16.684499502182007,0.28,0.3835616438356164,0.5050810371442758
100k,16,40,200,1,300,1.1171399964950979,16.684499502182007,0.13333333333333333,0.547945205479452,0.602234372582385
100k,16,40,200,1,500,1.1171399964950979,16.684499502182007,0.094,0.6438356164383562,0.6512694300752713
100k,16,40,200,1,1000,1.1171399964950979,16.684499502182007,0.049,0.6712328767123288,0.6635986289812617
100k,16,40,200,2,10,0.5424779956229031,16.684499502182007,0.5,0.07692307692307693,0.5884674004369673
100k,16,40,200,2,50,0.5424779956229031,16.684499502182007,0.36,0.27692307692307694,0.43082099342477265
100k,16,40,200,2,100,0.5424779956229031,16.684499502182007,0.21,0.3230769230769231,0.391689546868961
100k,16,40,200,2,300,0.5424779956229031,16.684499502182007,0.13,0.6,0.552702337460469
100k,16,40,200,2,500,0.5424779956229031,16.684499502182007,0.088,0.676923076923077,0.5899225786142022
100k,16,40,200,2,1000,0.5424779956229031,16.684499502182007,0.051,0.7846153846153846,0.638646966843192
100k,16,40,200,3,10,1.3617179938592017,16.684499502182007,0.2,0.2857142857142857,0.16945984979943973
100k,16,40,200,3,50,1.3617179938592017,16.684499502182007,0.12,0.8571428571428571,0.4363955046222898
100k,16,40,200,3,100,1.3617179938592017,16.684499502182007,0.06,0.8571428571428571,0.4363955046222898
100k,16,40,200,3,300,1.3617179938592017,16.684499502182007,0.02,0.8571428571428571,0.4363955046222898
100k,16,40,200,3,500,1.3617179938592017,16.684499502182007,0.012,0.8571428571428571,0.4363955046222898
100k,16,40,200,3,1000,1.3617179938592017,16.684499502182007,0.006,0.8571428571428571,0.4363955046222898
100k,16,40,200,4,10,0.5735140002798289,16.684499502182007,0.9,0.10975609756097561,0.9052116356304493
100k,16,40,200,4,50,0.5735140002798289,16.684499502182007,0.54,0.32926829268292684,0.6300385827924883
100k,16,40,200,4,100,0.5735140002798289,16.684499502182007,0.33,0.4024390243902439,0.4977572571683338
100k,16,40,200,4,300,0.5735140002798289,16.684499502182007,0.19,0.6951219512195121,0.6741020167805982
100k,16,40,200,4,500,0.5735140002798289,16.684499502182007,0.138,0.8414634146341463,0.751087507648647
100k,16,40,200,4,1000,0.5735140002798289,16.684499502182007,0.078,0.9512195121951219,0.8044637036268045
100k,16,40,200,5,10,0.6890629883855581,16.684499502182007,1.0,0.11764705882352941,1.0
100k,16,40,200,5,50,0.6890629883855581,16.684499502182007,0.52,0.3058823529411765,0.636549647229996
100k,16,40,200,5,100,0.6890629883855581,16.684499502182007,0.36,0.4235294117647059,0.526302007956462
100k,16,40,200,5,300,0.6890629883855581,16.684499502182007,0.18666666666666668,0.6588235294117647,0.6764611954787024
100k,16,40,200,5,500,0.6890629883855581,16.684499502182007,0.132,0.7764705882352941,0.7391180505731472
100k,16,40,200,5,1000,0.6890629883855581,16.684499502182007,0.076,0.8941176470588236,0.7966826362816308
100k,16,40,200,11,10,0.7221020059660077,16.684499502182007,0.2,0.06060606060606061,0.22400556151517553
100k,16,40,200,11,50,0.7221020059660077,16.684499502182007,0.12,0.18181818181818182,0.18764369750091386
100k,16,40,200,11,100,0.7221020059660077,16.684499502182007,0.08,0.24242424242424243,0.21856782685742282
100k,16,40,200,11,300,0.7221020059660077,16.684499502182007,0.06666666666666667,0.6060606060606061,0.38468647431886305
100k,16,40,200,11,500,0.7221020059660077,16.684499502182007,0.048,0.7272727272727273,0.43293228505901804
100k,16,40,200,11,1000,0.7221020059660077,16.684499502182007,0.027,0.8181818181818182,0.46540679849738575
100k,16,40,200,12,10,0.6290149758569896,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,12,50,0.6290149758569896,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,12,100,0.6290149758569896,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,12,300,0.6290149758569896,16.684499502182007,0.0033333333333333335,0.07692307692307693,0.02743029665168498
100k,16,40,200,12,500,0.6290149758569896,16.684499502182007,0.008,0.3076923076923077,0.0918659724906027
100k,16,40,200,12,1000,0.6290149758569896,16.684499502182007,0.008,0.6153846153846154,0.1721742096829959
100k,16,40,200,15,10,0.8634559926576912,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,15,50,0.8634559926576912,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,15,100,0.8634559926576912,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,15,300,0.8634559926576912,16.684499502182007,0.023333333333333334,0.18421052631578946,0.08462458248930661
100k,16,40,200,15,500,0.8634559926576912,16.684499502182007,0.02,0.2631578947368421,0.11705546674966594
100k,16,40,200,15,1000,0.8634559926576912,16.684499502182007,0.021,0.5526315789473685,0.22501067286957296
100k,16,40,200,34,10,0.7577850192319602,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,34,50,0.7577850192319602,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,34,100,0.7577850192319602,16.684499502182007,0.03,0.08571428571428572,0.048853118776402485
100k,16,40,200,34,300,0.7577850192319602,16.684499502182007,0.03,0.2571428571428571,0.1255200988262601
100k,16,40,200,34,500,0.7577850192319602,16.684499502182007,0.026,0.37142857142857144,0.17147997561500564
100k,16,40,200,34,1000,0.7577850192319602,16.684499502182007,0.023,0.6571428571428571,0.2760758264656878
100k,16,40,200,14,10,0.5990010104142129,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,14,50,0.5990010104142129,16.684499502182007,0.02,0.021739130434782608,0.015029763154055293
100k,16,40,200,14,100,0.5990010104142129,16.684499502182007,0.01,0.021739130434782608,0.015029763154055293
100k,16,40,200,14,300,0.5990010104142129,16.684499502182007,0.023333333333333334,0.15217391304347827,0.08061941626101349
100k,16,40,200,14,500,0.5990010104142129,16.684499502182007,0.026,0.2826086956521739,0.1380815162509472
100k,16,40,200,14,1000,0.5990010104142129,16.684499502182007,0.023,0.5,0.22552052038172477
100k,16,40,200,27,10,0.5376449844334275,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,27,50,0.5376449844334275,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,27,100,0.5376449844334275,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,27,300,0.5376449844334275,16.684499502182007,0.013333333333333334,0.12121212121212122,0.0529329460815638
100k,16,40,200,27,500,0.5376449844334275,16.684499502182007,0.016,0.24242424242424243,0.10013849403662095
100k,16,40,200,27,1000,0.5376449844334275,16.684499502182007,0.016,0.48484848484848486,0.18751702232587278
100k,16,40,200,66,10,0.5420040106400847,16.684499502182007,0.1,0.01818181818181818,0.06625422345438903
100k,16,40,200,66,50,0.5420040106400847,16.684499502182007,0.02,0.01818181818181818,0.02333976076433925
100k,16,40,200,66,100,0.5420040106400847,16.684499502182007,0.01,0.01818181818181818,0.021866577706041675
100k,16,40,200,66,300,0.5420040106400847,16.684499502182007,0.013333333333333334,0.07272727272727272,0.04952292530771472
100k,16,40,200,66,500,0.5420040106400847,16.684499502182007,0.018,0.16363636363636364,0.09194758215300879
100k,16,40,200,66,1000,0.5420040106400847,16.684499502182007,0.029,0.5272727272727272,0.24537481122343321
100k,16,40,200,72,10,0.7674759835936129,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,72,50,0.7674759835936129,16.684499502182007,0.02,0.02702702702702703,0.018519414052801508
100k,16,40,200,72,100,0.7674759835936129,16.684499502182007,0.02,0.05405405405405406,0.033151802459512734
100k,16,40,200,72,300,0.7674759835936129,16.684499502182007,0.016666666666666666,0.13513513513513514,0.06888616532367221
100k,16,40,200,72,500,0.7674759835936129,16.684499502182007,0.016,0.21621621621621623,0.10186093245888565
100k,16,40,200,72,1000,0.7674759835936129,16.684499502182007,0.016,0.43243243243243246,0.183726817887359
100k,16,40,200,99,10,0.5595510010607541,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,99,50,0.5595510010607541,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,99,100,0.5595510010607541,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,99,300,0.5595510010607541,16.684499502182007,0.016666666666666666,0.23809523809523808,0.08733084006560077
100k,16,40,200,99,500,0.5595510010607541,16.684499502182007,0.016,0.38095238095238093,0.13423360441355023
100k,16,40,200,99,1000,0.5595510010607541,16.684499502182007,0.011,0.5238095238095238,0.1785812706182723
100k,16,40,200,101,10,0.5842410027980804,16.684499502182007,0.1,0.023255813953488372,0.22009176629808017
100k,16,40,200,101,50,0.5842410027980804,16.684499502182007,0.08,0.09302325581395349,0.14429839711959375
100k,16,40,200,101,100,0.5842410027980804,16.684499502182007,0.07,0.16279069767441862,0.18541751511116783
100k,16,40,200,101,300,0.5842410027980804,16.684499502182007,0.06,0.4186046511627907,0.3121553597197175
100k,16,40,200,101,500,0.5842410027980804,16.684499502182007,0.056,0.6511627906976745,0.41235988502388216
100k,16,40,200,101,1000,0.5842410027980804,16.684499502182007,0.038,0.8837209302325582,0.5054790914034406
100k,16,40,200,56,10,0.6144870130810887,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,56,50,0.6144870130810887,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,56,100,0.6144870130810887,16.684499502182007,0.02,0.0392156862745098,0.025968906571411033
100k,16,40,200,56,300,0.6144870130810887,16.684499502182007,0.03333333333333333,0.19607843137254902,0.10697455317470156
100k,16,40,200,56,500,0.6144870130810887,16.684499502182007,0.038,0.37254901960784315,0.18687552067248245
100k,16,40,200,56,1000,0.6144870130810887,16.684499502182007,0.026,0.5098039215686274,0.24414814890874978
100k,16,40,200,82,10,0.6051189848221838,16.684499502182007,0.2,0.03225806451612903,0.1487639058405727
100k,16,40,200,82,50,0.6051189848221838,16.684499502182007,0.04,0.03225806451612903,0.052405926621084654
100k,16,40,200,82,100,0.6051189848221838,16.684499502182007,0.03,0.04838709677419355,0.05623129269476047
100k,16,40,200,82,300,0.6051189848221838,16.684499502182007,0.04,0.1935483870967742,0.13488682767544596
100k,16,40,200,82,500,0.6051189848221838,16.684499502182007,0.042,0.3387096774193548,0.20405038648078633
100k,16,40,200,82,1000,0.6051189848221838,16.684499502182007,0.048,0.7741935483870968,0.3953991450833558
100k,16,40,200,91,10,0.6872139929328114,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,91,50,0.6872139929328114,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,91,100,0.6872139929328114,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,91,300,0.6872139929328114,16.684499502182007,0.006666666666666667,0.03125,0.01653792409136548
100k,16,40,200,91,500,0.6872139929328114,16.684499502182007,0.014,0.109375,0.05363235884682839
100k,16,40,200,91,1000,0.6872139929328114,16.684499502182007,0.022,0.34375,0.1576866805818069
100k,16,40,200,92,10,0.6702520186081529,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,92,50,0.6702520186081529,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,92,100,0.6702520186081529,16.684499502182007,0.0,0.0,0.0
100k,16,40,200,92,300,0.6702520186081529,16.684499502182007,0.006666666666666667,0.031746031746031744,0.016439057803261613
100k,16,40,200,92,500,0.6702520186081529,16.684499502182007,0.018,0.14285714285714285,0.07021270378444829
100k,16,40,200,92,1000,0.6702520186081529,16.684499502182007,0.029,0.4603174603174603,0.20888106293306197
100k,16,40,500,1,10,1.9498009933158755,16.684499502182007,1.0,0.136986301369863,1.0
100k,16,40,500,1,50,1.9498009933158755,16.684499502182007,0.5,0.3424657534246575,0.6179753074939828
100k,16,40,500,1,100,1.9498009933158755,16.684499502182007,0.28,0.3835616438356164,0.5046158436727333
100k,16,40,500,1,300,1.9498009933158755,16.684499502182007,0.14,0.5753424657534246,0.6152300374710996
